Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,Live,Dead,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
519.0,Adama Traoré,es ESP,"FW,MF",Fulham,28.0,1996.0,36.0,18.0,1772.0,19.7,2.0,7.0,9.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,4.9,8.9,100.0,68.0,161.0,0.1,0.36,0.46,0.1,0.46,0.2,0.25,0.45,0.2,0.45,Matches,39.0,12.0,30.8,1.98,0.61,0.05,0.17,14.2,0.0,0.1,-2.0,-2.0,424.0,587.0,72.2,6645.0,1683.0,236.0,286.0,82.5,143.0,194.0,73.7,30.0,54.0,55.6,4.5,2.1,42.0,36.0,38.0,22.0,584.0,1.0,6.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,2.0,19.0,82.0,4.16,66.0,0.0,9.0,1.0,2.0,10.0,0.51,9.0,0.0,1.0,0.0,0.0,20.0,13.0,9.0,6.0,5.0,5.0,38.5,8.0,7.0,1.0,21.0,6.0,4.0,801.0,4.0,91.0,48.0,49.5,36.0,37.1,538.0,33.0,37.0,25.0,607.0,49.0,51.8,76.0,4,18,23.0,1,1.47,32.0,28.0,4.0,0.2,0.42,27.9,24.6,3.3,0.17,0.25,0.0,24.0,0.0,0.0,0.0,87.0,25.0,49.0
196.0,Alejandro Garnacho,ar ARG,"MF,FW",Manchester Utd,20.0,2004.0,36.0,23.0,2199.0,24.4,6.0,2.0,8.0,6.0,0.0,0.0,3.0,0.0,7.3,7.3,4.5,11.8,141.0,56.0,290.0,0.25,0.08,0.33,0.25,0.33,0.3,0.19,0.48,0.3,0.48,Matches,84.0,29.0,34.5,3.44,1.19,0.07,0.21,17.0,0.0,0.09,-1.3,-1.3,649.0,823.0,78.9,9138.0,1181.0,405.0,458.0,88.4,183.0,223.0,82.1,31.0,52.0,59.6,2.8,-2.5,37.0,22.0,25.0,5.0,798.0,24.0,2.0,9.0,56.0,16.0,2.0,1.0,0.0,0.0,1.0,54.0,83.0,3.4,64.0,1.0,3.0,6.0,0.0,6.0,0.25,4.0,0.0,0.0,1.0,0.0,30.0,18.0,11.0,6.0,13.0,12.0,32.4,25.0,19.0,13.0,43.0,11.0,2.0,1159.0,13.0,176.0,26.0,29.2,55.0,61.8,840.0,67.0,64.0,48.0,888.0,61.0,64.3,81.0,14,13,26.0,0,1.0,26.0,36.0,-10.0,-0.41,-0.41,35.6,35.0,0.5,0.02,0.15,0.0,12.0,0.0,0.0,0.0,108.0,3.0,11.1
254.0,Alex Iwobi,ng NGA,"FW,MF",Fulham,28.0,1996.0,38.0,35.0,2981.0,33.1,9.0,6.0,15.0,9.0,0.0,0.0,1.0,0.0,4.7,4.7,7.0,11.8,144.0,213.0,246.0,0.27,0.18,0.45,0.27,0.45,0.14,0.21,0.36,0.14,0.36,Matches,68.0,29.0,42.6,2.05,0.88,0.13,0.31,18.3,0.0,0.07,4.3,4.3,1150.0,1532.0,75.1,19530.0,5723.0,582.0,671.0,86.7,448.0,574.0,78.0,98.0,184.0,53.3,7.0,-1.0,59.0,115.0,86.0,19.0,1487.0,39.0,15.0,21.0,126.0,24.0,2.0,0.0,1.0,0.0,6.0,52.0,122.0,3.68,106.0,0.0,8.0,2.0,0.0,16.0,0.48,13.0,0.0,2.0,0.0,0.0,44.0,25.0,14.0,21.0,9.0,22.0,64.7,12.0,25.0,14.0,58.0,29.0,1.0,1861.0,33.0,116.0,48.0,49.5,42.0,43.3,1312.0,37.0,62.0,40.0,1447.0,78.0,87.2,83.0,14,3,26.0,0,1.42,40.0,45.0,-5.0,-0.15,-1.18,39.3,37.5,1.8,0.05,0.04,0.0,19.0,0.0,0.0,0.0,140.0,7.0,18.4
344.0,Alex McCarthy,eng ENG,GK,Southampton,34.0,1989.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,117.0,156.0,75.0,2823.0,1985.0,41.0,43.0,95.3,45.0,49.0,91.8,30.0,61.0,49.2,0.0,0.0,0.0,5.0,0.0,0.0,126.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,4.0,173.0,141.0,0.0,0.0,,0.0,,100.0,0.0,0.0,0.0,88.0,90.0,13.2,90.0,5,0,,33,0.0,3.0,13.0,-10.0,-2.0,-0.48,4.8,10.8,-6.1,-1.21,0.18,0.0,0.0,0.0,0.0,0.0,4.0,2.0,100.0
407.0,Alex Palmer,eng ENG,GK,Ipswich Town,27.0,1996.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,299.0,423.0,70.7,8545.0,6103.0,60.0,62.0,96.8,142.0,142.0,100.0,96.0,218.0,44.0,0.0,0.0,1.0,8.0,0.0,0.0,287.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,470.0,396.0,0.0,0.0,,0.0,,210.0,0.0,2.0,0.0,170.0,90.0,34.2,90.0,13,0,,0,0.46,13.0,30.0,-17.0,-1.31,-0.15,11.3,23.7,-12.4,-0.95,0.09,0.0,1.0,0.0,0.0,0.0,17.0,5.0,100.0
464.0,Alex Scott,eng ENG,MF,Bournemouth,20.0,2003.0,20.0,8.0,755.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.9,1.6,15.0,52.0,33.0,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.19,0.09,0.19,Matches,15.0,6.0,40.0,1.79,0.72,0.0,0.0,21.1,1.0,0.05,-0.7,-0.7,286.0,342.0,83.6,4583.0,1359.0,142.0,159.0,89.3,112.0,121.0,92.6,20.0,35.0,57.1,1.0,-0.9,12.0,41.0,5.0,1.0,317.0,23.0,2.0,4.0,7.0,1.0,5.0,3.0,0.0,0.0,2.0,6.0,29.0,3.45,19.0,2.0,0.0,3.0,3.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,27.0,14.0,11.0,8.0,8.0,19.0,45.2,23.0,13.0,10.0,37.0,15.0,0.0,485.0,24.0,18.0,6.0,23.1,13.0,50.0,247.0,3.0,23.0,8.0,294.0,38.0,22.1,59.0,0,12,24.0,1,1.35,10.0,8.0,2.0,0.24,-0.1,12.0,10.0,1.9,0.23,-0.23,0.0,17.0,0.0,0.0,0.0,52.0,7.0,50.0
253.0,Alexander Isak,se SWE,FW,Newcastle Utd,24.0,1999.0,34.0,34.0,2756.0,30.6,23.0,6.0,29.0,19.0,4.0,4.0,1.0,0.0,20.3,17.2,4.3,21.6,83.0,88.0,217.0,0.75,0.2,0.95,0.62,0.82,0.66,0.14,0.81,0.56,0.7,Matches,95.0,41.0,43.2,3.1,1.34,0.2,0.46,14.5,3.0,0.18,2.7,1.8,519.0,689.0,75.3,7434.0,1644.0,306.0,364.0,84.1,163.0,207.0,78.7,26.0,42.0,61.9,3.6,1.7,41.0,35.0,31.0,1.0,606.0,77.0,6.0,3.0,16.0,9.0,3.0,0.0,0.0,0.0,6.0,24.0,92.0,3.01,70.0,1.0,8.0,2.0,2.0,14.0,0.46,11.0,0.0,1.0,1.0,1.0,12.0,5.0,2.0,3.0,7.0,5.0,33.3,10.0,16.0,3.0,15.0,17.0,1.0,1025.0,20.0,189.0,42.0,46.2,47.0,51.6,615.0,43.0,66.0,55.0,740.0,81.0,80.6,81.0,15,0,,0,1.88,62.0,41.0,21.0,0.69,0.69,55.0,36.3,18.7,0.61,0.67,0.0,27.0,1.0,0.0,0.0,55.0,26.0,32.1
319.0,Alexis Mac Allister,ar ARG,MF,Liverpool,25.0,1998.0,35.0,30.0,2599.0,28.9,5.0,5.0,10.0,5.0,0.0,0.0,6.0,0.0,2.8,2.8,4.7,7.5,36.0,177.0,80.0,0.17,0.17,0.35,0.17,0.35,0.1,0.16,0.26,0.1,0.26,Matches,38.0,13.0,34.2,1.32,0.45,0.13,0.38,18.1,1.0,0.07,2.2,2.2,1273.0,1524.0,83.5,20344.0,5748.0,658.0,729.0,90.3,493.0,558.0,88.4,89.0,160.0,55.6,5.6,0.3,45.0,122.0,35.0,2.0,1403.0,116.0,6.0,3.0,86.0,9.0,71.0,26.0,36.0,0.0,5.0,31.0,120.0,4.15,83.0,24.0,2.0,2.0,3.0,15.0,0.52,10.0,3.0,0.0,0.0,0.0,95.0,58.0,28.0,51.0,16.0,55.0,52.9,49.0,55.0,22.0,117.0,29.0,1.0,1860.0,56.0,60.0,16.0,38.1,21.0,50.0,914.0,5.0,31.0,22.0,1227.0,74.0,76.0,82.0,17,5,26.0,0,2.34,69.0,24.0,45.0,1.56,1.56,64.2,24.3,39.9,1.38,0.98,0.0,62.0,0.0,0.0,0.0,148.0,19.0,35.8
16.0,Alisson,br BRA,GK,Liverpool,31.0,1992.0,28.0,28.0,2508.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,794.0,959.0,82.8,17555.0,11360.0,229.0,232.0,98.7,426.0,433.0,98.4,137.0,289.0,47.4,0.2,-0.6,1.0,12.0,0.0,0.0,836.0,121.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,0.25,7.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,1011.0,742.0,0.0,1.0,100.0,0.0,0.0,657.0,0.0,1.0,0.0,618.0,90.0,73.3,90.0,27,0,,0,2.18,64.0,29.0,35.0,1.26,0.27,62.2,27.4,34.9,1.25,0.39,0.0,0.0,0.0,0.0,0.0,47.0,7.0,100.0
32.0,Alphonse Areola,fr FRA,GK,West Ham,31.0,1993.0,26.0,25.0,2260.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,688.0,989.0,69.6,18224.0,12284.0,153.0,154.0,99.4,334.0,350.0,95.4,198.0,473.0,41.9,0.0,0.0,0.0,11.0,0.0,0.0,716.0,268.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,66.7,1.0,0.0,0.0,2.0,15.0,3.0,1049.0,833.0,0.0,0.0,,0.0,,601.0,0.0,0.0,0.0,555.0,87.0,66.1,88.0,24,1,55.0,8,0.96,29.0,41.0,-12.0,-0.48,-0.17,30.1,37.3,-7.2,-0.29,0.14,0.0,0.0,0.0,0.0,1.0,29.0,2.0,100.0
132.0,Amad Diallo,ci CIV,"MF,FW",Manchester Utd,22.0,2002.0,26.0,20.0,1901.0,21.1,8.0,6.0,14.0,8.0,0.0,0.0,5.0,0.0,4.7,4.7,4.9,9.6,109.0,60.0,200.0,0.38,0.28,0.66,0.38,0.66,0.22,0.23,0.45,0.22,0.45,Matches,47.0,17.0,36.2,2.23,0.8,0.17,0.47,17.5,0.0,0.1,3.3,3.3,795.0,949.0,83.8,11030.0,2193.0,493.0,542.0,91.0,227.0,264.0,86.0,40.0,72.0,55.6,4.2,1.1,49.0,27.0,35.0,7.0,859.0,86.0,3.0,1.0,42.0,49.0,32.0,23.0,1.0,1.0,4.0,20.0,97.0,4.59,65.0,9.0,10.0,6.0,4.0,18.0,0.85,7.0,0.0,4.0,2.0,4.0,38.0,31.0,9.0,20.0,9.0,19.0,59.4,13.0,13.0,11.0,49.0,19.0,1.0,1207.0,16.0,131.0,41.0,46.6,43.0,48.9,782.0,66.0,42.0,35.0,854.0,73.0,55.6,87.0,14,6,28.0,2,1.08,28.0,30.0,-2.0,-0.09,0.38,31.8,31.4,0.4,0.02,0.12,0.0,21.0,2.0,0.0,0.0,109.0,10.0,40.0
398.0,Amadou Onana,be BEL,MF,Aston Villa,22.0,2001.0,26.0,20.0,1617.0,18.0,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,2.1,2.1,0.7,2.8,29.0,75.0,16.0,0.17,0.0,0.17,0.17,0.17,0.12,0.04,0.16,0.12,0.16,Matches,17.0,6.0,35.3,0.95,0.33,0.18,0.5,14.7,0.0,0.12,0.9,0.9,703.0,802.0,87.7,11058.0,2897.0,365.0,393.0,92.9,290.0,325.0,89.2,34.0,48.0,70.8,0.8,-0.7,10.0,69.0,12.0,2.0,796.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,32.0,1.78,25.0,2.0,1.0,0.0,0.0,4.0,0.22,2.0,1.0,0.0,0.0,0.0,55.0,30.0,23.0,26.0,6.0,16.0,55.2,13.0,9.0,26.0,81.0,41.0,3.0,998.0,71.0,23.0,14.0,70.0,3.0,15.0,553.0,1.0,11.0,9.0,671.0,62.0,47.3,74.0,7,6,24.0,2,1.77,25.0,23.0,2.0,0.11,-0.14,24.1,23.4,0.8,0.04,-0.21,0.0,32.0,0.0,0.0,0.0,72.0,32.0,60.4
413.0,Andreas Pereira,br BRA,MF,Fulham,28.0,1996.0,33.0,25.0,2013.0,22.4,2.0,4.0,6.0,2.0,0.0,1.0,7.0,0.0,3.8,3.0,4.6,7.6,29.0,104.0,81.0,0.09,0.18,0.27,0.09,0.27,0.17,0.21,0.38,0.14,0.34,Matches,38.0,8.0,21.1,1.7,0.36,0.05,0.25,21.8,6.0,0.08,-1.8,-1.0,670.0,970.0,69.1,12139.0,3902.0,310.0,371.0,83.6,258.0,326.0,79.1,89.0,218.0,40.8,4.6,-0.6,57.0,67.0,19.0,4.0,761.0,205.0,5.0,8.0,171.0,9.0,109.0,53.0,47.0,0.0,4.0,26.0,104.0,4.65,54.0,41.0,0.0,4.0,1.0,8.0,0.36,4.0,2.0,0.0,2.0,0.0,24.0,13.0,8.0,11.0,5.0,10.0,23.8,32.0,15.0,8.0,32.0,17.0,3.0,1148.0,22.0,46.0,14.0,46.7,8.0,26.7,578.0,9.0,29.0,22.0,676.0,61.0,58.9,74.0,3,8,22.0,2,1.39,31.0,32.0,-1.0,-0.04,-0.11,29.3,27.1,2.2,0.1,0.13,0.0,28.0,1.0,0.0,0.0,100.0,13.0,36.1
439.0,Andrew Robertson,sct SCO,DF,Liverpool,30.0,1994.0,33.0,29.0,2482.0,27.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.2,1.2,4.6,5.8,64.0,176.0,108.0,0.0,0.04,0.04,0.0,0.04,0.04,0.17,0.21,0.04,0.21,Matches,15.0,2.0,13.3,0.54,0.07,0.0,0.0,14.9,0.0,0.08,-1.2,-1.2,1559.0,1885.0,82.7,26310.0,8406.0,760.0,806.0,94.3,672.0,779.0,86.3,110.0,237.0,46.4,4.3,-3.6,40.0,150.0,31.0,17.0,1579.0,300.0,4.0,6.0,147.0,191.0,59.0,41.0,11.0,0.0,6.0,35.0,80.0,2.9,68.0,9.0,1.0,0.0,1.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,39.0,22.0,25.0,10.0,4.0,31.0,60.8,20.0,6.0,21.0,60.0,54.0,2.0,2084.0,92.0,53.0,7.0,38.9,10.0,55.6,1107.0,6.0,25.0,13.0,1399.0,75.0,72.6,82.0,16,4,29.0,5,2.27,70.0,31.0,39.0,1.41,0.84,61.0,27.3,33.7,1.22,0.27,0.0,11.0,0.0,1.0,1.0,105.0,7.0,33.3
27.0,André,br BRA,MF,Wolves,23.0,2001.0,33.0,31.0,2472.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.8,1.3,10.0,109.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,10.0,1.0,10.0,0.36,0.04,0.0,0.0,25.5,0.0,0.04,-0.4,-0.4,1247.0,1342.0,92.9,19660.0,5471.0,646.0,677.0,95.4,475.0,500.0,95.0,80.0,98.0,81.6,0.7,-0.8,18.0,111.0,5.0,0.0,1308.0,32.0,5.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,49.0,1.78,41.0,3.0,1.0,0.0,4.0,3.0,0.11,2.0,1.0,0.0,0.0,0.0,91.0,55.0,41.0,41.0,9.0,37.0,58.7,26.0,34.0,37.0,128.0,30.0,1.0,1623.0,89.0,3.0,16.0,50.0,12.0,37.5,912.0,0.0,30.0,21.0,1093.0,75.0,72.3,80.0,14,2,3.0,2,1.15,39.0,46.0,-7.0,-0.25,0.5,29.9,40.5,-10.6,-0.39,-0.02,0.0,36.0,0.0,1.0,0.0,194.0,2.0,25.0
399.0,André Onana,cm CMR,GK,Manchester Utd,28.0,1996.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,948.0,1306.0,72.6,22819.0,13922.0,220.0,222.0,99.1,524.0,529.0,99.1,199.0,544.0,36.6,0.2,-0.2,1.0,28.0,0.0,0.0,1066.0,235.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,50.0,2.0,0.0,0.0,2.0,11.0,4.0,1371.0,1046.0,0.0,1.0,100.0,0.0,0.0,961.0,0.0,1.0,0.0,832.0,90.0,89.5,90.0,34,0,,0,1.15,38.0,44.0,-6.0,-0.18,0.82,45.3,46.8,-1.5,-0.04,-0.11,0.0,0.0,0.0,0.0,0.0,34.0,6.0,100.0
162.0,Anthony Elanga,se SWE,"FW,MF",Nott'ham Forest,22.0,2002.0,38.0,31.0,2501.0,27.8,6.0,11.0,17.0,6.0,0.0,0.0,1.0,0.0,4.5,4.5,5.7,10.1,102.0,63.0,229.0,0.22,0.4,0.61,0.22,0.61,0.16,0.2,0.36,0.16,0.36,Matches,44.0,24.0,54.5,1.58,0.86,0.14,0.25,17.6,6.0,0.1,1.5,1.5,540.0,827.0,65.3,8021.0,2660.0,318.0,387.0,82.2,150.0,232.0,64.7,46.0,131.0,35.1,5.1,5.3,50.0,32.0,26.0,8.0,697.0,126.0,3.0,0.0,185.0,6.0,86.0,43.0,39.0,0.0,4.0,24.0,102.0,3.67,56.0,23.0,5.0,11.0,0.0,18.0,0.65,10.0,4.0,1.0,3.0,0.0,19.0,14.0,8.0,8.0,3.0,5.0,29.4,12.0,10.0,6.0,25.0,25.0,0.0,1115.0,29.0,110.0,25.0,30.1,39.0,47.0,600.0,48.0,79.0,43.0,764.0,66.0,73.1,76.0,12,7,22.0,0,1.71,45.0,35.0,10.0,0.36,0.16,33.9,37.6,-3.6,-0.13,-0.15,0.0,9.0,0.0,0.0,0.0,89.0,24.0,39.3
210.0,Anthony Gordon,eng ENG,"FW,MF",Newcastle Utd,23.0,2001.0,34.0,28.0,2434.0,27.0,6.0,5.0,11.0,5.0,1.0,2.0,2.0,0.0,8.0,6.5,5.0,11.4,121.0,98.0,214.0,0.22,0.18,0.41,0.18,0.37,0.3,0.18,0.48,0.24,0.42,Matches,57.0,16.0,28.1,2.11,0.59,0.09,0.31,17.0,1.0,0.11,-2.0,-1.5,720.0,982.0,73.3,11128.0,3642.0,397.0,464.0,85.6,244.0,312.0,78.2,56.0,125.0,44.8,5.1,0.0,51.0,65.0,55.0,17.0,857.0,117.0,9.0,4.0,131.0,34.0,53.0,35.0,7.0,0.0,8.0,38.0,101.0,3.74,73.0,10.0,7.0,8.0,0.0,12.0,0.44,9.0,1.0,1.0,1.0,0.0,32.0,18.0,9.0,18.0,5.0,12.0,32.4,25.0,23.0,7.0,39.0,9.0,3.0,1267.0,16.0,128.0,38.0,36.9,47.0,45.6,818.0,56.0,36.0,38.0,924.0,72.0,71.2,81.0,9,6,26.0,0,1.68,43.0,33.0,10.0,0.37,-0.63,45.7,31.8,13.8,0.51,0.11,0.0,20.0,1.0,0.0,0.0,97.0,8.0,50.0
467.0,Antoine Semenyo,gh GHA,FW,Bournemouth,24.0,2000.0,37.0,36.0,3203.0,35.6,11.0,5.0,16.0,11.0,0.0,0.0,9.0,0.0,10.0,10.0,5.8,15.8,140.0,109.0,282.0,0.31,0.14,0.45,0.31,0.45,0.28,0.16,0.44,0.28,0.44,Matches,125.0,40.0,32.0,3.51,1.12,0.09,0.28,17.0,0.0,0.08,1.0,1.0,821.0,1119.0,73.4,11674.0,2915.0,501.0,586.0,85.5,252.0,334.0,75.4,37.0,97.0,38.1,4.3,-0.8,46.0,49.0,45.0,8.0,1049.0,60.0,9.0,6.0,59.0,53.0,3.0,0.0,1.0,0.0,10.0,40.0,132.0,3.71,85.0,4.0,21.0,5.0,2.0,13.0,0.37,7.0,1.0,2.0,2.0,0.0,55.0,35.0,17.0,25.0,13.0,16.0,37.2,27.0,58.0,11.0,66.0,39.0,2.0,1653.0,46.0,191.0,69.0,51.1,57.0,42.2,979.0,67.0,84.0,77.0,1140.0,87.0,93.7,88.0,28,1,26.0,0,1.43,53.0,41.0,12.0,0.34,0.34,57.8,43.8,14.0,0.39,-0.25,0.0,73.0,1.0,0.0,0.0,158.0,66.0,46.5
440.0,Antonee Robinson,us USA,DF,Fulham,26.0,1997.0,36.0,35.0,3167.0,35.2,0.0,10.0,10.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,4.2,4.9,118.0,131.0,274.0,0.0,0.28,0.28,0.0,0.28,0.02,0.12,0.14,0.02,0.14,Matches,16.0,2.0,12.5,0.45,0.06,0.0,0.0,22.1,0.0,0.04,-0.7,-0.7,1595.0,2076.0,76.8,27385.0,10017.0,763.0,881.0,86.6,678.0,853.0,79.5,134.0,239.0,56.1,4.1,5.8,43.0,115.0,56.0,29.0,1781.0,289.0,1.0,5.0,170.0,272.0,0.0,0.0,0.0,0.0,6.0,47.0,80.0,2.27,74.0,1.0,2.0,0.0,1.0,11.0,0.31,11.0,0.0,0.0,0.0,0.0,95.0,61.0,57.0,31.0,7.0,45.0,47.4,50.0,34.0,62.0,157.0,133.0,2.0,2523.0,139.0,70.0,38.0,45.8,34.0,41.0,1343.0,30.0,44.0,20.0,1509.0,88.0,92.6,90.0,34,1,19.0,0,1.42,49.0,49.0,0.0,0.0,0.0,44.8,44.3,0.4,0.01,-0.48,0.0,31.0,0.0,0.0,0.0,157.0,50.0,65.8
288.0,Antonín Kinský,cz CZE,GK,Tottenham,21.0,2003.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,167.0,217.0,77.0,3990.0,2480.0,27.0,27.0,100.0,98.0,101.0,97.0,38.0,83.0,45.8,0.0,-0.1,1.0,2.0,0.0,0.0,177.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,3.0,9.0,1.0,237.0,205.0,0.0,0.0,,0.0,,144.0,0.0,0.0,0.0,126.0,90.0,15.8,90.0,6,0,,12,0.5,6.0,11.0,-5.0,-0.83,-0.96,5.0,11.6,-6.6,-1.09,-1.16,0.0,0.0,0.0,0.0,0.0,6.0,2.0,100.0
212.0,Archie Gray,eng ENG,"DF,MF",Tottenham,18.0,2006.0,28.0,19.0,1751.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,7.0,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,1.0,1.0,100.0,0.05,0.05,0.0,0.0,24.6,0.0,0.02,0.0,0.0,1001.0,1145.0,87.4,17440.0,5370.0,389.0,423.0,92.0,537.0,584.0,92.0,59.0,103.0,57.3,0.2,-0.1,3.0,43.0,0.0,0.0,1053.0,88.0,1.0,3.0,17.0,45.0,4.0,0.0,4.0,0.0,4.0,18.0,6.0,0.31,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,4.0,8.0,4.0,7.0,41.2,10.0,11.0,19.0,35.0,50.0,2.0,1286.0,150.0,3.0,7.0,53.8,5.0,38.5,878.0,0.0,12.0,11.0,941.0,63.0,51.2,88.0,17,9,10.0,10,1.11,30.0,41.0,-11.0,-0.57,-1.1,25.2,38.2,-12.9,-0.66,-1.12,0.0,17.0,0.0,0.0,1.0,69.0,11.0,50.0
